I (50913) vango_firmware: 270,257
I (57383) vango_firmware: 270,201
I (57393) vango_firmware: 270,201
I (57403) vango_firmware: 274,205
I (57413) vango_firmware: 261,197
I (57423) vango_firmware: 270,201
I (57433) vango_firmware: 274,205
I (57443) vango_firmware: 261,197
I (57453) vango_firmware: 270,201
I (57463) vango_firmware: 278,210
I (57473) vango_firmware: 261,197
I (57483) vango_firmware: 270,197
I (57493) vango_firmware: 274,205
I (57503) vango_firmware: 261,192
I (57513) vango_firmware: 270,197
I (57523) vango_firmware: 274,205
I (57533) vango_firmware: 261,192
I (57543) vango_firmware: 270,197
I (57553) vango_firmware: 278,205
I (57563) vango_firmware: 261,192
I (57573) vango_firmware: 265,197
I (57583) vango_firmware: 270,201
I (57593) vango_firmware: 270,197
I (57603) vango_firmware: 270,201
I (57613) vango_firmware: 278,205
I (57623) vango_firmware: 261,197
I (57633) vango_firmware: 270,197
I (57643) vango_firmware: 265,197
I (57653) vango_firmware: 270,201
I (57663) vango_firmware: 270,201
I (57673) vango_firmware: 278,201
I (57683) vango_firmware: 257,188
I (57693) vango_firmware: 270,201
I (57703) vango_firmware: 270,197
I (57713) vango_firmware: 270,197
I (57723) vango_firmware: 270,197
I (57733) vango_firmware: 274,201
I (57743) vango_firmware: 261,192
I (57753) vango_firmware: 270,197
I (57763) vango_firmware: 274,205
I (57773) vango_firmware: 261,188
I (57783) vango_firmware: 270,197
I (57793) vango_firmware: 278,201
I (57803) vango_firmware: 261,188
I (57813) vango_firmware: 270,197
I (57823) vango_firmware: 274,205
I (57833) vango_firmware: 261,184
I (57843) vango_firmware: 270,197
I (57853) vango_firmware: 278,205
I (57863) vango_firmware: 261,188
I (57873) vango_firmware: 270,192
I (57883) vango_firmware: 274,201
I (57893) vango_firmware: 261,188
I (57903) vango_firmware: 270,197
I (57913) vango_firmware: 274,205
I (57923) vango_firmware: 261,188
I (57933) vango_firmware: 270,192
I (57943) vango_firmware: 278,197
I (57953) vango_firmware: 257,184
I (57963) vango_firmware: 270,197
I (57973) vango_firmware: 270,188
I (57983) vango_firmware: 270,192
I (57993) vango_firmware: 265,188
I (58003) vango_firmware: 278,192
I (58013) vango_firmware: 261,188
I (58023) vango_firmware: 270,188
I (58033) vango_firmware: 265,188
I (58043) vango_firmware: 270,188
I (58053) vango_firmware: 270,188
I (58063) vango_firmware: 278,197
I (58073) vango_firmware: 261,184
I (58083) vango_firmware: 270,188
I (58093) vango_firmware: 265,184
I (58103) vango_firmware: 270,188
I (58113) vango_firmware: 270,192
I (58123) vango_firmware: 278,192
I (58133) vango_firmware: 261,180
I (58143) vango_firmware: 270,188
I (58153) vango_firmware: 274,192
I (58163) vango_firmware: 261,180
I (58173) vango_firmware: 270,188
I (58183) vango_firmware: 278,192
I (58193) vango_firmware: 257,180
I (58203) vango_firmware: 270,192
I (58213) vango_firmware: 278,192
I (58223) vango_firmware: 257,184
I (58233) vango_firmware: 270,184
I (58243) vango_firmware: 278,197
I (58253) vango_firmware: 261,180
I (58263) vango_firmware: 270,188
I (58273) vango_firmware: 278,197
I (58283) vango_firmware: 261,180
I (58293) vango_firmware: 265,188
I (58303) vango_firmware: 278,192
I (58313) vango_firmware: 261,184
I (58323) vango_firmware: 270,188
I (58333) vango_firmware: 278,192
I (58343) vango_firmware: 261,180
I (58353) vango_firmware: 270,188
I (58363) vango_firmware: 274,197
I (58373) vango_firmware: 261,184
I (58383) vango_firmware: 270,184
I (58393) vango_firmware: 278,192
I (58403) vango_firmware: 261,180
I (58413) vango_firmware: 265,188
I (58423) vango_firmware: 278,192
I (58433) vango_firmware: 261,175
I (58443) vango_firmware: 270,188
I (58453) vango_firmware: 278,192
I (58463) vango_firmware: 261,180
I (58473) vango_firmware: 265,184
I (58483) vango_firmware: 270,184
I (58493) vango_firmware: 270,188
I (58503) vango_firmware: 270,184
I (58513) vango_firmware: 278,197
I (58523) vango_firmware: 261,180
I (58533) vango_firmware: 265,184
I (58543) vango_firmware: 270,180
I (58553) vango_firmware: 270,184
I (58563) vango_firmware: 270,188
I (58573) vango_firmware: 278,188
I (58583) vango_firmware: 261,175
I (58593) vango_firmware: 270,184
I (58603) vango_firmware: 265,180
I (58613) vango_firmware: 270,184
I (58623) vango_firmware: 270,184
I (58633) vango_firmware: 278,188
I (58643) vango_firmware: 257,175
I (58653) vango_firmware: 270,184
I (58663) vango_firmware: 278,188
I (58673) vango_firmware: 261,175
I (58683) vango_firmware: 270,184
I (58693) vango_firmware: 278,188
I (58703) vango_firmware: 257,171
I (58713) vango_firmware: 270,184
I (58723) vango_firmware: 278,192
I (58733) vango_firmware: 261,171
I (58743) vango_firmware: 270,180
I (58753) vango_firmware: 278,188
I (58763) vango_firmware: 257,175
I (58773) vango_firmware: 270,184
I (58783) vango_firmware: 278,188
I (58793) vango_firmware: 261,175
I (58803) vango_firmware: 270,184
I (58813) vango_firmware: 278,192
I (58823) vango_firmware: 257,175
I (58833) vango_firmware: 270,180
I (58843) vango_firmware: 278,184
I (58853) vango_firmware: 261,175
I (58863) vango_firmware: 265,184
I (58873) vango_firmware: 278,188
I (58883) vango_firmware: 261,171
I (58893) vango_firmware: 270,180
I (58903) vango_firmware: 278,188
I (58913) vango_firmware: 257,175
I (58923) vango_firmware: 270,180
I (58933) vango_firmware: 270,180
I (58943) vango_firmware: 270,180
I (58953) vango_firmware: 270,184
I (58963) vango_firmware: 278,188
I (58973) vango_firmware: 257,175
I (58983) vango_firmware: 274,180
I (58993) vango_firmware: 265,180
I (59003) vango_firmware: 270,180
I (59013) vango_firmware: 270,184
I (59023) vango_firmware: 278,188
I (59033) vango_firmware: 261,171
I (59043) vango_firmware: 270,180
I (59053) vango_firmware: 265,180
I (59063) vango_firmware: 270,180
I (59073) vango_firmware: 270,180
I (59083) vango_firmware: 278,184
I (59093) vango_firmware: 257,171
I (59103) vango_firmware: 270,184
I (59113) vango_firmware: 270,180
I (59123) vango_firmware: 270,180
I (59133) vango_firmware: 270,180
I (59143) vango_firmware: 278,184
I (59153) vango_firmware: 257,171
I (59163) vango_firmware: 270,184
I (59173) vango_firmware: 282,188
I (59183) vango_firmware: 257,167
I (59193) vango_firmware: 270,180
I (59203) vango_firmware: 278,188
I (59213) vango_firmware: 257,171
I (59223) vango_firmware: 270,180
I (59233) vango_firmware: 282,184
I (59243) vango_firmware: 257,171
I (59253) vango_firmware: 270,184
I (59263) vango_firmware: 278,188
I (59273) vango_firmware: 257,171
I (59283) vango_firmware: 270,180
I (59293) vango_firmware: 282,188
I (59303) vango_firmware: 252,167
I (59313) vango_firmware: 270,184
I (59323) vango_firmware: 282,188
I (59333) vango_firmware: 257,171
I (59343) vango_firmware: 265,175
I (59353) vango_firmware: 282,184
I (59363) vango_firmware: 257,171
I (59373) vango_firmware: 265,180
I (59383) vango_firmware: 278,184
I (59393) vango_firmware: 261,175
I (59403) vango_firmware: 270,180
I (59413) vango_firmware: 278,188
I (59423) vango_firmware: 257,171
I (59433) vango_firmware: 270,180
I (59443) vango_firmware: 270,175
I (59453) vango_firmware: 270,180
I (59463) vango_firmware: 270,180
I (59473) vango_firmware: 278,184
I (59483) vango_firmware: 257,171
I (59493) vango_firmware: 270,175
I (59503) vango_firmware: 278,184
I (59513) vango_firmware: 261,175
I (59523) vango_firmware: 265,180
I (59533) vango_firmware: 282,184
I (59543) vango_firmware: 257,167
I (59553) vango_firmware: 265,184
I (59563) vango_firmware: 270,180
I (59573) vango_firmware: 270,175
I (59583) vango_firmware: 270,180
I (59593) vango_firmware: 278,184
I (59603) vango_firmware: 257,171
I (59613) vango_firmware: 274,180
I (59623) vango_firmware: 265,180
I (59633) vango_firmware: 270,175
I (59643) vango_firmware: 270,175
I (59653) vango_firmware: 282,188
I (59663) vango_firmware: 257,171
I (59673) vango_firmware: 270,175
I (59683) vango_firmware: 265,180
I (59693) vango_firmware: 270,175
I (59703) vango_firmware: 270,180
I (59713) vango_firmware: 282,188
I (59723) vango_firmware: 257,171
I (59733) vango_firmware: 270,175
I (59743) vango_firmware: 278,184
I (59753) vango_firmware: 257,167
I (59763) vango_firmware: 270,180
I (59773) vango_firmware: 282,184
I (59783) vango_firmware: 252,167
I (59793) vango_firmware: 270,175
I (59803) vango_firmware: 282,180
I (59813) vango_firmware: 257,171
I (59823) vango_firmware: 265,175
I (59833) vango_firmware: 282,184
I (59843) vango_firmware: 257,167
I (59853) vango_firmware: 265,175
I (59863) vango_firmware: 282,188
I (59873) vango_firmware: 257,167
I (59883) vango_firmware: 270,171
I (59893) vango_firmware: 278,180
I (59903) vango_firmware: 257,162
I (59913) vango_firmware: 270,175
I (59923) vango_firmware: 282,180
I (59933) vango_firmware: 257,162
I (59943) vango_firmware: 270,171
I (59953) vango_firmware: 278,180
I (59963) vango_firmware: 257,162
I (59973) vango_firmware: 270,171
I (59983) vango_firmware: 282,180
I (59993) vango_firmware: 257,162
I (60003) vango_firmware: 265,175
I (60013) vango_firmware: 270,175
I (60023) vango_firmware: 270,171
I (60033) vango_firmware: 270,171
I (60043) vango_firmware: 278,175
I (60053) vango_firmware: 257,162
I (60063) vango_firmware: 270,175
I (60073) vango_firmware: 282,180
I (60083) vango_firmware: 257,158
I (60093) vango_firmware: 270,171
I (60103) vango_firmware: 278,175
I (60113) vango_firmware: 257,162
I (60123) vango_firmware: 270,167
I (60133) vango_firmware: 282,180
I (60143) vango_firmware: 265,162
I (60153) vango_firmware: 257,167
I (60163) vango_firmware: 282,180
I (60173) vango_firmware: 257,158
I (60183) vango_firmware: 270,167
I (60193) vango_firmware: 282,171
I (60203) vango_firmware: 257,158
I (60213) vango_firmware: 270,167
I (60223) vango_firmware: 278,180
I (60233) vango_firmware: 257,154
I (60243) vango_firmware: 270,167
I (60253) vango_firmware: 282,175
I (60263) vango_firmware: 252,158
I (60273) vango_firmware: 270,167
I (60283) vango_firmware: 282,175
I (60293) vango_firmware: 257,158
I (60303) vango_firmware: 270,167
I (60313) vango_firmware: 282,175
I (60323) vango_firmware: 257,162
I (60333) vango_firmware: 270,162
I (60343) vango_firmware: 278,175
I (60353) vango_firmware: 257,154
I (60363) vango_firmware: 270,171
I (60373) vango_firmware: 282,175
I (60383) vango_firmware: 257,154
I (60393) vango_firmware: 265,162
I (60403) vango_firmware: 270,162
I (60413) vango_firmware: 270,167
I (60423) vango_firmware: 270,162
I (60433) vango_firmware: 282,167
I (60443) vango_firmware: 257,154
I (60453) vango_firmware: 265,162
I (60463) vango_firmware: 270,167
I (60473) vango_firmware: 270,162
I (60483) vango_firmware: 270,158
I (60493) vango_firmware: 282,167
I (60503) vango_firmware: 252,150
I (60513) vango_firmware: 270,162
I (60523) vango_firmware: 270,162
I (60533) vango_firmware: 270,158
I (60543) vango_firmware: 270,158
I (60553) vango_firmware: 278,167
I (60563) vango_firmware: 257,154
I (60573) vango_firmware: 270,158
I (60583) vango_firmware: 282,171
I (60593) vango_firmware: 252,150
I (60603) vango_firmware: 270,162
I (60613) vango_firmware: 282,171
I (60623) vango_firmware: 257,150
I (60633) vango_firmware: 270,158
I (60643) vango_firmware: 278,167
I (60653) vango_firmware: 257,150
I (60663) vango_firmware: 270,158
I (60673) vango_firmware: 265,162
I (60683) vango_firmware: 270,158
I (60693) vango_firmware: 270,154
I (60703) vango_firmware: 282,167
I (60713) vango_firmware: 257,154
I (60723) vango_firmware: 270,154
I (60733) vango_firmware: 265,158
I (60743) vango_firmware: 270,158
I (60753) vango_firmware: 270,158
I (60763) vango_firmware: 282,167
I (60773) vango_firmware: 257,150
I (60783) vango_firmware: 270,154
I (60793) vango_firmware: 270,154
I (60803) vango_firmware: 270,158
I (60813) vango_firmware: 270,154
I (60823) vango_firmware: 282,162
I (60833) vango_firmware: 252,145
I (60843) vango_firmware: 270,158
I (60853) vango_firmware: 282,158
I (60863) vango_firmware: 252,150
I (60873) vango_firmware: 270,154
I (60883) vango_firmware: 282,162
I (60893) vango_firmware: 257,145
I (60903) vango_firmware: 270,154
I (60913) vango_firmware: 278,167
I (60923) vango_firmware: 257,145
I (60933) vango_firmware: 270,154
I (60943) vango_firmware: 282,154
I (60953) vango_firmware: 257,145
I (60963) vango_firmware: 270,154
I (60973) vango_firmware: 282,158
I (60983) vango_firmware: 252,141
I (60993) vango_firmware: 270,150
I (61003) vango_firmware: 282,158
I (61013) vango_firmware: 252,141
I (61023) vango_firmware: 270,154
I (61033) vango_firmware: 282,158
I (61043) vango_firmware: 252,141
I (61053) vango_firmware: 274,150
I (61063) vango_firmware: 282,162
I (61073) vango_firmware: 252,141
I (61083) vango_firmware: 270,150
I (61093) vango_firmware: 282,150
I (61103) vango_firmware: 252,141
I (61113) vango_firmware: 265,145
I (61123) vango_firmware: 270,150
I (61133) vango_firmware: 265,145
I (61143) vango_firmware: 270,145
I (61153) vango_firmware: 282,154
I (61163) vango_firmware: 252,137
I (61173) vango_firmware: 270,150
I (61183) vango_firmware: 270,145
I (61193) vango_firmware: 265,145
I (61203) vango_firmware: 274,145
I (61213) vango_firmware: 278,154
I (61223) vango_firmware: 257,141
I (61233) vango_firmware: 270,141
I (61243) vango_firmware: 265,141
I (61253) vango_firmware: 274,145
I (61263) vango_firmware: 265,141
I (61273) vango_firmware: 282,154
I (61283) vango_firmware: 257,132
I (61293) vango_firmware: 270,141
I (61303) vango_firmware: 282,145
I (61313) vango_firmware: 252,137
I (61323) vango_firmware: 270,141
I (61333) vango_firmware: 287,150
I (61343) vango_firmware: 252,128
I (61353) vango_firmware: 270,141
I (61363) vango_firmware: 282,150
I (61373) vango_firmware: 252,132
I (61383) vango_firmware: 270,137
I (61393) vango_firmware: 282,141
I (61403) vango_firmware: 252,128
I (61413) vango_firmware: 270,141
I (61423) vango_firmware: 282,141
I (61433) vango_firmware: 252,128
I (61443) vango_firmware: 270,132
I (61453) vango_firmware: 282,141
I (61463) vango_firmware: 252,124
I (61473) vango_firmware: 270,137
I (61483) vango_firmware: 282,141
I (61493) vango_firmware: 252,124
I (61503) vango_firmware: 270,132
I (61513) vango_firmware: 265,137
I (61523) vango_firmware: 270,132
I (61533) vango_firmware: 270,132
I (61543) vango_firmware: 282,137
I (61553) vango_firmware: 252,120
I (61563) vango_firmware: 270,137
I (61573) vango_firmware: 270,128
I (61583) vango_firmware: 270,128
I (61593) vango_firmware: 265,128
I (61603) vango_firmware: 282,132
I (61613) vango_firmware: 257,120
I (61623) vango_firmware: 158,132
I (61633) vango_firmware: 711,132
I (61643) vango_firmware: 227,115
I (61653) vango_firmware: 248,128
I (61663) vango_firmware: 265,132
I (61673) vango_firmware: 231,120
I (61683) vango_firmware: 252,124
I (61693) vango_firmware: 261,124
I (61703) vango_firmware: 235,115
I (61713) vango_firmware: 252,124
I (61723) vango_firmware: 274,128
I (61733) vango_firmware: 240,111
I (61743) vango_firmware: 257,120
I (61753) vango_firmware: 274,124
I (61763) vango_firmware: 240,111
I (61773) vango_firmware: 261,115
I (61783) vango_firmware: 278,124
I (61793) vango_firmware: 248,111
I (61803) vango_firmware: 265,115
I (61813) vango_firmware: 282,124
I (61823) vango_firmware: 248,107
I (61833) vango_firmware: 265,115
I (61843) vango_firmware: 265,107
I (61853) vango_firmware: 265,111
I (61863) vango_firmware: 265,111
I (61873) vango_firmware: 282,115
I (61883) vango_firmware: 252,102
I (61893) vango_firmware: 270,107
I (61903) vango_firmware: 265,107
I (61913) vango_firmware: 265,102
I (61923) vango_firmware: 274,111
I (61933) vango_firmware: 282,107
I (61943) vango_firmware: 252,98
I (61953) vango_firmware: 270,102
I (61963) vango_firmware: 265,102
I (61973) vango_firmware: 270,102
I (61983) vango_firmware: 270,102
I (61993) vango_firmware: 282,102
I (62003) vango_firmware: 252,94
I (62013) vango_firmware: 274,102
I (62023) vango_firmware: 282,102
I (62033) vango_firmware: 252,90
I (62043) vango_firmware: 265,98
I (62053) vango_firmware: 287,98
I (62063) vango_firmware: 252,85
I (62073) vango_firmware: 270,98
I (62083) vango_firmware: 278,98
I (62093) vango_firmware: 257,90
I (62103) vango_firmware: 265,90
I (62113) vango_firmware: 270,94
I (62123) vango_firmware: 270,94
I (62133) vango_firmware: 270,90
I (62143) vango_firmware: 287,94
I (62153) vango_firmware: 248,81
I (62163) vango_firmware: 270,90
I (62173) vango_firmware: 270,90
I (62183) vango_firmware: 270,85
I (62193) vango_firmware: 270,81
I (62203) vango_firmware: 282,90
I (62213) vango_firmware: 252,77
I (62223) vango_firmware: 265,81
I (62233) vango_firmware: 270,81
I (62243) vango_firmware: 270,81
I (62253) vango_firmware: 270,77
I (62263) vango_firmware: 282,81
I (62273) vango_firmware: 252,72
I (62283) vango_firmware: 270,77
I (62293) vango_firmware: 282,72
I (62303) vango_firmware: 252,68
I (62313) vango_firmware: 270,72
I (62323) vango_firmware: 282,72
I (62333) vango_firmware: 252,64
I (62343) vango_firmware: 270,64
I (62353) vango_firmware: 282,68
I (62363) vango_firmware: 252,60
I (62373) vango_firmware: 270,64
I (62383) vango_firmware: 282,64
I (62393) vango_firmware: 252,55
I (62403) vango_firmware: 270,60
I (62413) vango_firmware: 282,60
I (62423) vango_firmware: 252,55
I (62433) vango_firmware: 270,55
I (62443) vango_firmware: 287,55
I (62453) vango_firmware: 248,47
I (62463) vango_firmware: 274,51
I (62473) vango_firmware: 282,51
I (62483) vango_firmware: 248,47
I (62493) vango_firmware: 270,51
I (62503) vango_firmware: 282,47
I (62513) vango_firmware: 248,42
I (62523) vango_firmware: 270,51
I (62533) vango_firmware: 282,47
I (62543) vango_firmware: 252,42
I (62553) vango_firmware: 265,42
I (62563) vango_firmware: 287,47
I (62573) vango_firmware: 252,38
I (62583) vango_firmware: 270,38
I (62593) vango_firmware: 282,38
I (62603) vango_firmware: 252,30
I (62613) vango_firmware: 270,34
I (62623) vango_firmware: 282,34
I (62633) vango_firmware: 252,30
I (62643) vango_firmware: 270,30
I (62653) vango_firmware: 282,25
I (62663) vango_firmware: 252,25
I (62673) vango_firmware: 265,25
I (62683) vango_firmware: 287,21
I (62693) vango_firmware: 252,21
I (62703) vango_firmware: 274,17
I (62713) vango_firmware: 282,12
I (62723) vango_firmware: 248,12
I (62733) vango_firmware: 270,12
I (62743) vango_firmware: 265,8
I (62753) vango_firmware: 270,8
I (62763) vango_firmware: 270,4
I (62773) vango_firmware: 282,4
I (62783) vango_firmware: 252,4
I (62793) vango_firmware: 270,0
I (62803) vango_firmware: 265,0
I (62813) vango_firmware: 270,0
I (62823) vango_firmware: 274,0
I (62833) vango_firmware: 282,0
I (62843) vango_firmware: 248,0
I (62853) vango_firmware: 270,0
I (62863) vango_firmware: 287,0
I (62873) vango_firmware: 248,0
I (62883) vango_firmware: 270,0
I (62893) vango_firmware: 287,0
I (62903) vango_firmware: 248,0
I (62913) vango_firmware: 270,0
I (62923) vango_firmware: 282,0
I (62933) vango_firmware: 252,0
I (62943) vango_firmware: 265,0
I (62953) vango_firmware: 287,0
I (62963) vango_firmware: 248,0
I (62973) vango_firmware: 265,0
I (62983) vango_firmware: 287,0
I (62993) vango_firmware: 248,0
I (63003) vango_firmware: 270,0
I (63013) vango_firmware: 287,0
I (63023) vango_firmware: 248,0
I (63033) vango_firmware: 270,0
I (63043) vango_firmware: 282,0
I (63053) vango_firmware: 252,0
I (63063) vango_firmware: 265,0
I (63073) vango_firmware: 287,0
I (63083) vango_firmware: 248,0
I (63093) vango_firmware: 270,0
I (63103) vango_firmware: 282,0
I (63113) vango_firmware: 248,0
I (63123) vango_firmware: 270,0
I (63133) vango_firmware: 265,0
I (63143) vango_firmware: 270,0
I (63153) vango_firmware: 270,0
I (63163) vango_firmware: 287,0
I (63173) vango_firmware: 252,0
I (63183) vango_firmware: 274,0
I (63193) vango_firmware: 261,0
I (63203) vango_firmware: 270,0
I (63213) vango_firmware: 270,0
I (63223) vango_firmware: 282,0
I (63233) vango_firmware: 252,0
I (63243) vango_firmware: 270,0
I (63253) vango_firmware: 287,0
I (63263) vango_firmware: 248,0
I (63273) vango_firmware: 270,0
I (63283) vango_firmware: 287,0
I (63293) vango_firmware: 252,0
I (63303) vango_firmware: 270,0
I (63313) vango_firmware: 287,0
I (63323) vango_firmware: 248,0
I (63333) vango_firmware: 274,0
I (63343) vango_firmware: 282,0
I (63353) vango_firmware: 248,0
I (63363) vango_firmware: 270,0
I (63373) vango_firmware: 287,0
I (63383) vango_firmware: 248,0
I (63393) vango_firmware: 265,0
I (63403) vango_firmware: 265,0
I (63413) vango_firmware: 270,0
I (63423) vango_firmware: 265,0
I (63433) vango_firmware: 287,0
I (63443) vango_firmware: 248,0
I (63453) vango_firmware: 270,0
I (63463) vango_firmware: 265,0
I (63473) vango_firmware: 270,0
I (63483) vango_firmware: 265,0
I (63493) vango_firmware: 287,0
I (63503) vango_firmware: 248,0
I (63513) vango_firmware: 270,0
I (63523) vango_firmware: 270,0
I (63533) vango_firmware: 270,0
I (63543) vango_firmware: 265,0
I (63553) vango_firmware: 287,0
I (63563) vango_firmware: 248,0
I (63573) vango_firmware: 270,0
I (63583) vango_firmware: 270,0
I (63593) vango_firmware: 270,0
I (63603) vango_firmware: 270,0
I (63613) vango_firmware: 287,0
I (63623) vango_firmware: 252,0
I (63633) vango_firmware: 270,0
I (63643) vango_firmware: 265,0
I (63653) vango_firmware: 270,0
I (63663) vango_firmware: 270,0
I (63673) vango_firmware: 287,0
I (63683) vango_firmware: 252,0
I (63693) vango_firmware: 270,0
I (63703) vango_firmware: 287,0
I (63713) vango_firmware: 248,0
I (63723) vango_firmware: 270,0
I (63733) vango_firmware: 287,0
I (63743) vango_firmware: 252,0
I (63753) vango_firmware: 270,0
I (63763) vango_firmware: 287,0
I (63773) vango_firmware: 248,0
I (63783) vango_firmware: 270,0
I (63793) vango_firmware: 287,0
I (63803) vango_firmware: 248,0
I (63813) vango_firmware: 270,0
I (63823) vango_firmware: 287,0
I (63833) vango_firmware: 248,0
I (63843) vango_firmware: 265,0
I (63853) vango_firmware: 270,0
I (63863) vango_firmware: 265,0
I (63873) vango_firmware: 265,0
I (63883) vango_firmware: 287,0
I (63893) vango_firmware: 248,0
I (63903) vango_firmware: 270,0
I (63913) vango_firmware: 270,0
I (63923) vango_firmware: 265,0
I (63933) vango_firmware: 265,0
I (63943) vango_firmware: 287,0
